,#,Name,P,MP,GS,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,PF,DQ,Tech Fouls,Team ID,Opponent ID,Game ID
12,,Robert Morris,,200:00,1,15,52,5,22,5,8,40,7,20,27,7,21,6,0,18,0,0,561046,561225,3978122
13,,Detroit Mercy,,200:00,1,20,47,4,14,4,5,48,9,18,27,11,22,5,3,16,0,0,560719,561225,3978990
11,,Green Bay,,200:00,1,25,53,7,14,18,20,75,10,18,28,13,11,12,3,9,0,0,561225,560719,3978990
11,,Oakland,,200:00,1,27,53,5,19,24,31,83,11,25,36,10,18,12,2,30,2,1,560991,561225,3979099
10,,Green Bay,,200:00,1,26,52,5,12,24,34,81,6,17,23,15,15,8,2,24,1,0,561225,560991,3979099
13,,Cleveland St.,,200:00,1,32,62,15,23,7,15,86,11,25,36,19,7,6,2,9,0,0,560681,561225,3981388
12,,Green Bay,,200:00,1,26,58,2,16,9,10,63,7,21,28,16,11,4,4,15,0,0,561225,560681,3981388
11,,Green Bay,,200:00,1,27,63,4,16,9,14,67,15,23,38,18,10,11,2,11,0,1,561225,560984,3981999
11,,Northern Ky.,,200:00,1,19,53,7,26,6,9,51,12,25,37,15,20,5,0,15,0,0,560984,561225,3981999
12,,Robert Morris,,200:00,1,16,43,9,23,9,9,50,10,25,35,9,16,2,3,25,0,0,561046,561225,3982987
10,,Green Bay,,200:00,1,17,46,6,17,20,26,60,8,17,25,12,6,6,0,8,0,0,561225,561046,3982987
12,,Green Bay,,200:00,1,28,61,6,20,12,17,74,16,33,49,24,9,2,3,8,0,0,561225,560991,3983745
12,,Oakland,,200:00,1,17,61,5,19,6,10,45,12,19,31,9,5,7,6,16,0,0,560991,561225,3983745
12,,Green Bay,,200:00,1,26,52,10,16,25,31,87,12,25,37,23,13,12,3,15,0,0,561225,560719,3983839
12,,Detroit Mercy,,200:00,1,16,45,6,21,6,10,44,6,15,21,8,23,8,3,25,0,0,560719,561225,3983839
11,,Purdue Fort Wayne,,200:00,1,23,63,11,31,4,4,61,15,22,37,10,15,7,3,15,0,0,560812,561225,3984209
9,,Green Bay,,200:00,1,28,58,7,21,7,10,70,9,23,32,19,10,8,8,8,0,0,561225,560812,3984209
9,,Green Bay,,200:00,1,26,52,7,24,5,8,64,6,28,34,23,12,5,2,6,0,0,561225,560812,5246862
9,,Purdue Fort Wayne,,200:00,1,20,57,12,29,3,5,55,9,21,30,15,12,4,2,16,0,0,560812,561225,5246862
10,,Cleveland St.,,200:00,1,16,49,4,21,4,8,40,4,18,22,5,14,7,5,15,0,0,560681,561225,5246860
11,,Green Bay,,200:00,1,27,55,4,19,6,8,64,10,31,41,23,12,7,3,10,0,0,561225,560681,5246860
12,,Tennessee,,200:00,1,35,60,8,20,14,19,92,11,32,43,19,14,2,2,16,1,0,561142,561225,5254176
11,,Green Bay,,200:00,1,25,66,6,20,7,8,63,10,16,26,10,8,6,1,21,2,0,561225,561142,5254176
11,,Wisconsin,,200:00,1,25,59,10,29,14,27,74,9,33,42,14,16,12,3,21,1,0,561227,561213,3954149
12,,Western Ill.,,200:00,1,15,53,4,21,18,31,52,11,30,41,6,21,9,1,22,1,0,561213,561227,3954149
11,,Wisconsin,,200:00,1,26,62,9,21,5,9,66,9,16,25,17,16,8,5,18,1,0,561227,561089,3954150
8,,South Dakota St.,,200:00,1,20,43,7,12,17,21,64,9,25,34,12,28,9,7,16,0,0,561089,561227,3954150
13,,Kansas St.,,200:00,1,30,65,11,25,4,10,75,10,27,37,25,11,10,3,15,0,0,560829,561227,3954151
11,,Wisconsin,,200:00,1,20,51,3,18,14,17,57,5,27,32,14,19,6,4,8,0,0,561227,560829,3954151
9,,Arkansas,,200:00,1,21,70,12,41,11,20,65,19,31,50,11,14,10,6,14,0,0,560599,561227,3954152
9,,Wisconsin,,200:00,1,22,56,9,22,9,13,62,6,34,40,12,18,7,3,18,1,0,561227,560599,3954152
9,,Wisconsin,,200:00,1,30,56,10,22,12,13,82,5,29,34,23,19,9,5,22,0,0,561227,560619,3996067
10,,Boston College,,200:00,1,25,65,3,16,19,24,72,15,21,36,14,17,12,2,17,0,0,560619,561227,3996067
11,,Wisconsin,,200:00,1,28,63,8,25,11,14,75,6,35,41,20,12,13,7,10,0,0,561227,560979,3954153
12,,NIU,,200:00,1,16,70,11,40,11,12,54,17,31,48,11,17,9,2,14,0,0,560979,561227,3954153
9,,Wisconsin,,200:00,1,19,55,3,20,10,18,51,15,32,47,12,16,1,6,13,0,0,561227,560638,3954154
11,,Butler,,200:00,1,21,63,7,25,10,14,59,12,23,35,14,5,5,3,18,1,0,560638,561227,3954154
10,,Wisconsin,,200:00,1,24,61,4,20,13,18,65,11,25,36,13,18,11,4,20,0,0,561227,560818,3953890
14,,Iowa,,200:00,1,33,66,9,22,12,17,87,11,29,40,21,15,11,2,15,0,0,560818,561227,3953890
12,,St. Thomas (MN),,200:00,1,20,53,8,23,7,9,55,10,17,27,16,22,7,1,22,1,0,560734,561227,3954155
14,,Wisconsin,,200:00,1,27,58,7,16,17,23,78,16,24,40,14,17,14,6,13,0,0,561227,560734,3954155
10,,Wisconsin,,200:00,1,26,59,7,17,17,21,76,11,25,36,14,12,12,3,11,0,0,561227,560732,3954156
11,,Eastern Ill.,,200:00,1,26,56,8,18,4,9,64,8,24,32,13,17,6,7,13,0,0,560732,561227,3954156
13,,Purdue,,200:00,1,35,68,9,20,10,13,89,17,27,44,23,12,12,3,17,1,0,561032,561227,3954035
13,,Wisconsin,,200:00,1,18,51,3,14,11,14,50,5,19,24,11,21,6,5,13,1,0,561227,561032,3954035
9,,Wisconsin,,200:00,1,22,61,7,33,6,8,57,14,24,38,15,14,4,4,16,0,1,561227,560934,3953934
12,,Nebraska,,200:00,1,25,57,9,27,10,18,69,12,24,36,15,11,7,0,13,0,0,560934,561227,3953934
11,,Illinois,,200:00,1,26,70,5,18,4,6,61,12,23,35,10,10,4,1,21,0,0,560805,561227,3954157
8,,Wisconsin,,200:00,1,21,58,6,28,19,25,67,16,31,47,15,18,5,5,9,0,0,561227,560805,3954157
10,,Wisconsin,,200:00,1,25,60,7,25,12,14,69,10,26,36,19,13,8,7,12,0,0,561227,560987,3954158
10,,Northwestern,,200:00,1,27,69,7,15,13,15,74,17,26,43,17,10,6,2,10,0,0,560987,561227,3954158
13,,Michigan,,200:00,1,29,73,6,18,12,22,76,22,15,37,13,7,12,0,16,0,0,560896,561227,3954159
13,,Wisconsin,,200:00,1,19,39,6,17,8,11,52,5,27,32,11,28,2,2,21,0,0,561227,560896,3954159
13,,Iowa,,200:00,1,29,61,15,37,23,26,96,11,26,37,25,14,17,4,13,0,0,560818,561227,3953899
13,,Wisconsin,,200:00,1,17,54,4,20,12,13,50,12,23,35,11,28,7,3,25,1,0,561227,560818,3953899
8,,Wisconsin,,200:00,1,22,55,7,27,8,12,59,11,32,43,14,18,3,2,12,0,0,561227,560900,3954160
10,,Minnesota,,200:00,1,23,68,5,21,5,6,56,12,22,34,9,5,8,4,14,0,0,560900,561227,3954160
9,,Wisconsin,,200:00,1,25,60,5,26,18,22,73,13,29,42,18,19,7,5,20,0,0,561227,561048,3954161
9,,Rutgers,,200:00,1,21,59,4,11,16,21,62,10,23,33,12,16,7,2,19,0,0,561048,561227,3954161
14,,Ohio St.,,200:00,1,33,66,8,21,13,16,87,11,20,31,24,8,13,2,14,0,0,560993,561227,3954162
12,,Wisconsin,,200:00,1,17,52,4,18,11,13,49,16,24,40,10,27,4,3,13,0,0,561227,560993,3954162
12,,Northwestern,,200:00,1,26,60,5,14,12,15,69,9,31,40,19,15,11,3,12,0,0,560987,561227,3954163
11,,Wisconsin,,200:00,1,16,62,4,26,7,12,43,13,25,38,10,19,7,3,17,1,0,561227,560987,3954163
9,,Wisconsin,,193:39,1,25,56,5,15,14,19,69,9,29,38,15,22,13,6,16,1,0,561227,561013,3954164
11,,Penn St.,,200:00,1,23,60,8,28,10,18,64,11,22,33,9,21,12,4,19,0,0,561013,561227,3954164
9,,Wisconsin,,200:00,1,18,42,1,7,17,21,54,7,25,32,7,19,2,6,15,0,0,561227,560811,3954165
11,,Indiana,,200:00,1,24,54,10,20,10,16,68,7,19,26,17,11,8,3,21,1,0,560811,561227,3954165
9,,Rutgers,,200:00,1,17,53,4,14,5,11,43,9,25,34,9,19,7,2,18,0,0,561048,561227,3954166
12,,Wisconsin,,200:00,1,24,58,5,18,8,12,61,9,30,39,18,15,7,7,12,1,0,561227,561048,3954166
9,,Minnesota,,200:00,1,20,49,4,13,12,19,56,12,20,32,10,17,3,4,25,2,0,560900,561227,3954259
9,,Wisconsin,,200:00,1,22,53,5,19,18,26,67,16,23,39,12,14,9,4,16,0,0,561227,560900,3954259
12,,Wisconsin,,200:00,1,22,54,8,22,3,8,55,13,16,29,15,22,3,4,12,0,0,561227,561032,3954047
12,,Purdue,,200:00,1,29,58,7,14,14,16,79,12,20,32,13,15,14,0,16,1,0,561032,561227,3954047
12,,Maryland,,200:00,1,25,56,7,15,22,27,79,11,22,33,17,15,9,2,14,0,0,560876,561227,3954622
10,,Wisconsin,,200:00,1,24,56,5,20,10,11,63,10,22,32,14,20,8,3,22,1,0,561227,560876,3954622
12,,Wisconsin,,200:00,1,20,54,7,23,5,5,52,11,21,32,11,25,5,8,19,0,1,561227,560894,3954433
10,,Michigan St.,,200:00,1,27,55,6,17,18,20,78,7,21,28,10,14,14,1,10,0,1,560894,561227,3954433
12,,Penn St.,,200:00,1,32,65,6,22,10,11,80,16,28,44,20,10,8,4,19,0,0,561013,561227,5249238
12,,Wisconsin,,200:00,1,20,57,6,26,10,16,56,11,18,29,11,13,3,5,10,0,0,561227,561013,5249238
12,,Wisconsin,,200:00,1,32,62,9,19,13,15,86,10,28,38,22,13,8,2,17,0,0,561227,560803,5254424
13,,Illinois St.,,200:00,1,22,60,3,18,14,18,61,11,21,32,9,14,5,3,14,0,0,560803,561227,5254424
10,,Wisconsin,,200:00,1,19,53,5,23,17,21,60,9,23,32,11,18,6,0,19,0,0,561227,561062,5254233
9,,Saint Louis,,200:00,1,24,59,4,15,13,17,65,10,23,33,12,11,12,3,17,0,0,561062,561227,5254233
11,,Wisconsin,,200:00,1,20,50,6,19,16,26,62,9,28,37,13,26,11,3,18,0,0,561227,561229,3954148
10,,Milwaukee,,200:00,1,17,56,6,25,11,16,51,14,27,41,10,29,11,0,25,2,0,561229,561227,3954148
11,,Milwaukee,,200:00,1,25,50,11,21,9,10,70,10,22,32,17,23,8,5,20,0,1,561229,560807,3971181
11,,UIC,,200:00,1,26,65,4,15,17,24,73,21,13,34,14,14,15,3,14,0,1,560807,561229,3971181
10,,Milwaukee,,200:00,1,21,65,6,28,19,26,67,19,22,41,13,16,6,0,24,0,0,561229,560971,3971631
10,,ULM,,200:00,1,23,65,6,16,21,25,73,21,26,47,11,16,6,3,24,1,0,560971,561229,3971631
12,,McNeese,,200:00,1,21,47,5,13,20,29,67,7,19,26,11,17,7,2,13,0,0,560882,561229,3971815
10,,Milwaukee,,200:00,1,34,61,13,30,7,10,88,9,22,31,27,13,5,1,23,1,0,561229,560882,3971815
9,,Milwaukee,,200:00,1,22,57,4,18,19,21,67,15,26,41,18,12,5,0,14,0,0,561229,560904,3971976
11,,Mississippi Val.,,200:00,1,23,52,8,16,7,9,61,5,20,25,15,11,5,4,21,0,0,560904,561229,3971976
12,,Milwaukee,,200:00,1,32,66,17,32,3,4,84,8,20,28,23,15,11,1,21,0,0,561229,560673,3972844
10,,Central Mich.,,200:00,1,20,55,2,17,17,20,59,15,26,41,11,23,10,6,14,0,0,560673,561229,3972844
13,,Milwaukee,,200:00,1,21,52,5,20,6,9,53,8,19,27,18,19,6,1,16,0,0,561229,561225,3973431
12,,Green Bay,,200:00,1,32,57,8,15,4,9,76,8,24,32,21,14,10,0,13,0,0,561225,561229,3973431
10,,Milwaukee,,200:00,1,25,60,8,26,7,9,65,10,21,31,16,11,6,2,14,0,0,561229,560734,3974533
11,,St. Thomas (MN),,200:00,1,22,49,6,20,17,23,67,6,25,31,12,13,5,4,13,0,0,560734,561229,3974533
13,,Loyola Chicago,,200:00,1,20,52,4,17,16,19,60,13,13,26,15,14,10,4,13,0,0,560862,561229,3974810
13,,Milwaukee,,200:00,1,18,40,6,14,5,7,47,8,20,28,13,27,8,3,20,0,0,561229,560862,3974810
9,,Eastern Ill.,,200:00,1,19,61,5,21,9,10,52,11,27,38,14,16,7,3,14,0,0,560732,561229,3975273
10,,Milwaukee,,200:00,1,22,55,8,27,7,12,59,8,31,39,14,17,8,4,10,0,0,561229,560732,3975273
10,,Milwaukee,,200:00,1,21,55,2,20,11,14,55,7,25,32,16,11,1,2,17,0,0,561229,560812,3976358
10,,Purdue Fort Wayne,,200:00,1,22,57,7,27,14,16,65,11,27,38,13,8,6,1,13,0,0,560812,561229,3976358
10,,Milwaukee,,200:00,1,22,63,7,21,8,10,59,16,21,37,15,15,7,5,23,1,0,561229,560681,3976557
11,,Cleveland St.,,200:00,1,22,50,4,10,16,25,64,11,26,37,16,15,9,2,19,0,0,560681,561229,3976557
10,,Northern Ky.,,200:00,1,21,56,7,17,18,25,67,9,26,35,12,18,12,3,23,1,0,560984,561229,3977516
9,,Milwaukee,,200:00,1,25,54,6,15,19,32,75,10,29,39,12,17,8,3,19,1,0,561229,560984,3977516
13,,Milwaukee,,200:00,1,28,51,4,13,13,17,73,7,30,37,18,19,5,0,8,0,0,561229,561046,3977850
12,,Robert Morris,,200:00,1,26,67,2,19,4,4,58,11,18,29,12,12,7,5,20,0,0,561046,561229,3977850
11,,Oakland,,200:00,1,23,76,2,17,3,11,51,23,15,38,5,10,18,6,14,0,0,560991,561229,3979059
13,,Milwaukee,,200:00,1,29,56,4,11,5,7,67,13,32,45,21,21,3,2,10,0,0,561229,560991,3979059
9,,Detroit Mercy,,200:00,1,20,48,3,14,11,15,54,7,32,39,5,14,6,2,18,0,0,560719,561229,3979234
9,,Milwaukee,,200:00,1,16,53,6,22,14,17,52,7,23,30,6,13,5,0,17,0,1,561229,560719,3979234
10,,Robert Morris,,200:00,1,16,58,4,26,7,9,43,11,15,26,6,12,11,3,11,0,0,561046,561229,3980852
12,,Milwaukee,,200:00,1,23,47,7,21,8,10,61,10,30,40,14,20,3,2,10,0,0,561229,561046,3980852
9,,Milwaukee,,200:00,1,24,61,7,21,11,12,66,17,21,38,20,13,8,2,13,0,0,561229,560984,3982318
8,,Northern Ky.,,200:00,1,23,52,10,18,11,12,67,8,20,28,13,16,8,1,13,0,0,560984,561229,3982318
11,,Purdue Fort Wayne,,200:00,1,24,50,12,26,15,20,75,7,21,28,15,16,12,2,12,0,0,560812,561229,3982988
13,,Milwaukee,,200:00,1,21,53,5,19,8,8,55,7,23,30,12,17,11,4,18,0,0,561229,560812,3982988
13,,Cleveland St.,,200:00,1,23,57,2,19,16,24,64,12,28,40,15,10,13,3,13,0,0,560681,561229,3983118
9,,Milwaukee,,200:00,1,20,51,6,23,5,7,51,4,27,31,14,16,3,1,22,1,0,561229,560681,3983118
9,,Milwaukee,,200:00,1,22,51,4,19,13,17,61,11,23,34,15,17,9,1,19,0,0,561229,560719,3983743
11,,Detroit Mercy,,200:00,1,19,55,2,14,15,17,55,13,17,30,16,16,7,3,16,0,0,560719,561229,3983743
11,,Milwaukee,,200:00,1,22,48,9,24,5,7,58,8,30,38,18,25,4,3,23,0,0,561229,560991,3983921
11,,Oakland,,200:00,1,24,63,5,21,13,23,66,15,18,33,14,11,16,5,16,0,0,560991,561229,3983921
10,,Green Bay,,200:00,1,24,59,5,23,8,13,61,12,20,32,20,10,10,2,14,0,0,561225,561229,3984408
9,,Milwaukee,,200:00,1,20,47,8,24,17,19,65,7,24,31,10,13,8,1,11,0,0,561229,561225,3984408
13,,Michigan St.,,200:00,1,37,66,9,20,16,27,99,17,31,48,24,13,11,3,12,0,0,560894,561231,3954417
11,,Wright St.,,200:00,1,22,59,6,24,5,6,55,6,19,25,13,18,8,2,21,1,0,561231,560894,3954417
11,,Indiana St.,,200:00,1,23,49,2,10,15,21,63,8,26,34,11,16,6,6,15,0,0,560809,561231,3971904
11,,Wright St.,,200:00,1,26,61,9,26,11,13,72,11,20,31,13,12,9,6,16,0,0,561231,560809,3971904
10,,Wright St.,,200:00,1,36,69,9,20,8,11,89,9,30,39,20,13,8,4,17,0,0,561231,560872,3973200
13,,Marshall,,200:00,1,30,75,5,23,13,19,78,18,26,44,7,13,9,0,15,0,0,560872,561231,3973200
10,,Purdue Fort Wayne,,200:00,1,25,60,5,20,16,23,71,3,35,38,8,11,15,2,13,0,0,560812,561231,3974078
10,,Wright St.,,200:00,1,24,61,5,25,7,12,60,4,36,40,11,19,5,5,17,1,0,561231,560812,3974078
11,,Wright St.,,200:00,1,28,56,12,26,13,15,81,10,24,34,17,13,6,4,14,0,0,561231,560732,3974884
11,,Eastern Ill.,,200:00,1,25,57,4,10,13,20,67,12,19,31,5,13,6,1,12,1,0,560732,561231,3974884
11,,Wright St.,,200:00,1,18,63,4,22,8,11,48,11,23,34,8,10,6,5,16,0,0,561231,560623,3975055
14,,Bowling Green,,200:00,1,27,54,8,14,7,12,69,7,34,41,13,15,4,2,18,1,0,560623,561231,3975055
9,,West Virginia,,200:00,1,22,56,4,16,29,38,77,14,18,32,9,13,11,2,17,1,0,561209,561231,3975591
10,,Wright St.,,200:00,1,24,47,12,26,12,14,72,3,23,26,15,25,7,3,26,2,0,561231,561209,3975591
11,,Robert Morris,,225:00,1,31,69,8,21,7,16,77,10,33,43,19,16,4,4,17,0,0,561046,561231,3976494
11,,Wright St.,,225:00,1,26,72,14,38,14,17,80,9,28,37,18,13,5,5,16,0,0,561231,561046,3976494
11,,Wright St.,,200:00,1,29,62,12,25,7,9,77,6,23,29,20,10,8,2,14,0,0,561231,561229,3977031
9,,Milwaukee,,200:00,1,26,67,5,19,13,15,70,19,29,48,13,14,5,2,14,1,0,561229,561231,3977031
11,,Wright St.,,200:00,1,21,62,9,32,12,14,63,7,24,31,10,8,8,5,20,0,0,561231,561225,3977505
10,,Green Bay,,200:00,1,25,58,5,15,20,25,75,10,33,43,12,12,4,1,12,0,0,561225,561231,3977505
10,,Wright St.,,200:00,1,20,56,6,27,15,16,61,12,17,29,10,13,8,2,18,0,0,561231,560681,3978834
11,,Cleveland St.,,200:00,1,29,48,1,8,13,21,72,7,25,32,11,15,10,0,14,1,0,560681,561231,3978834
10,,Northern Ky.,,200:00,1,30,59,4,13,19,29,83,11,20,31,9,18,5,2,21,2,0,560984,561231,3979484
11,,Wright St.,,200:00,1,36,61,6,15,12,23,90,11,25,36,15,21,9,4,20,0,0,561231,560984,3979484
9,,Milwaukee,,225:00,1,32,67,9,23,20,26,93,15,34,49,26,15,6,4,17,1,0,561229,561231,3980057
9,,Wright St.,,225:00,1,34,76,5,21,14,20,87,9,23,32,10,7,12,3,22,1,0,561231,561229,3980057
10,,Green Bay,,200:00,1,30,61,9,19,8,13,77,10,22,32,24,8,6,1,10,0,0,561225,561231,3980532
11,,Wright St.,,200:00,1,23,54,7,26,6,7,59,8,23,31,18,16,5,0,16,0,0,561231,561225,3980532
10,,Wright St.,,200:00,1,26,50,6,10,22,27,80,7,28,35,11,13,5,2,14,0,0,561231,560991,3980862
11,,Oakland,,200:00,1,26,65,8,22,8,11,68,13,18,31,16,13,6,4,20,0,0,560991,561231,3980862
11,,Wright St.,,200:00,1,19,56,6,21,15,17,59,9,26,35,7,9,4,5,13,0,0,561231,560719,3981090
11,,Detroit Mercy,,200:00,1,21,60,4,16,7,8,53,13,29,42,8,14,5,5,16,0,0,560719,561231,3981090
12,,Cleveland St.,,200:00,1,25,63,6,18,15,22,71,15,25,40,16,8,12,2,12,0,0,560681,561231,3981855
11,,Wright St.,,200:00,1,22,53,11,34,4,6,59,7,28,35,17,15,4,4,19,0,0,561231,560681,3981855
9,,Wright St.,,200:00,1,24,57,10,25,12,13,70,8,33,41,11,17,9,4,19,0,0,561231,560812,3982513
10,,Purdue Fort Wayne,,200:00,1,20,62,9,29,17,24,66,12,26,38,8,12,9,2,14,0,1,560812,561231,3982513
9,,Wright St.,,200:00,1,24,60,4,18,11,13,63,8,28,36,13,15,5,6,19,0,0,561231,560984,3983440
9,,Northern Ky.,,200:00,1,28,58,5,17,16,27,77,7,29,36,14,10,9,1,12,0,0,560984,561231,3983440
10,,Wright St.,,200:00,1,23,49,8,19,22,28,76,8,27,35,13,16,6,3,12,0,0,561231,561046,3983641
12,,Robert Morris,,200:00,1,25,56,6,17,12,17,68,7,22,29,12,13,13,1,23,1,0,561046,561231,3983641
10,,Oakland,,250:00,1,34,73,2,19,14,21,84,14,20,34,16,13,15,6,16,0,0,560991,561231,3984327
11,,Wright St.,,250:00,1,29,61,8,17,16,20,82,14,27,41,17,23,8,3,19,1,0,561231,560991,3984327
12,,Detroit Mercy,,200:00,1,21,54,4,11,10,16,56,12,29,41,9,24,5,5,20,1,0,560719,561231,3984455
10,,Wright St.,,200:00,1,19,53,7,23,21,29,66,9,25,34,10,15,13,4,16,0,0,561231,560719,3984455
11,,Wright St.,,200:00,1,22,62,9,34,17,20,70,14,28,42,15,8,8,5,11,0,0,561231,561229,5246866
9,,Milwaukee,,200:00,1,17,51,7,17,19,20,60,7,27,34,11,12,5,4,18,1,0,561229,561231,5246866
13,,Cleveland St.,,200:00,1,32,66,6,16,13,16,83,13,32,45,19,14,14,2,10,0,0,560681,561231,5246861
11,,Wright St.,,200:00,1,19,56,9,28,3,6,50,6,21,27,14,18,9,10,15,0,0,561231,560681,5246861
14,,Wyoming,,200:00,1,30,63,3,21,14,14,77,6,31,37,16,12,7,3,13,0,0,561233,560967,3970291
13,,North Dakota,,200:00,1,23,56,4,19,10,14,60,2,27,29,11,12,6,2,17,0,0,560967,561233,3970291
12,,Wyoming,,200:00,1,16,54,5,21,15,18,52,6,24,30,10,12,7,1,20,0,0,561233,560934,3953919
11,,Nebraska,,200:00,1,26,52,3,17,16,23,71,6,34,40,14,15,5,2,23,0,0,560934,561233,3953919
11,,Denver,,200:00,1,17,57,6,32,1,5,41,8,25,33,6,13,6,3,15,0,0,560717,561233,3971357
12,,Wyoming,,200:00,1,19,53,5,20,15,16,58,10,33,43,8,11,8,4,13,0,0,561233,560717,3971357
12,,Gonzaga,,200:00,1,32,66,9,24,7,9,80,19,17,36,22,13,11,1,13,0,0,560776,561233,3971999
10,,Wyoming,,200:00,1,26,49,8,23,4,7,64,7,17,24,15,16,5,2,15,0,0,561233,560776,3971999
11,,Wyoming,,200:00,1,33,62,7,22,13,14,86,10,18,28,15,8,4,2,15,0,0,561233,560627,3973271
9,,BYU,,200:00,1,28,52,6,13,12,14,74,7,20,27,18,12,5,5,13,0,0,560627,561233,3973271
9,,Oklahoma St.,,200:00,1,27,51,8,21,16,19,78,6,22,28,10,15,7,1,12,0,0,560997,561233,3974126
11,,Wyoming,,200:00,1,24,55,6,19,8,12,62,12,19,31,15,17,10,3,24,1,0,561233,560997,3974126
11,,Wyoming,,200:00,1,21,60,4,22,15,19,61,10,30,40,12,9,5,1,18,0,0,561233,560701,3974951
11,,Creighton,,200:00,1,28,66,7,25,10,13,73,9,30,39,12,6,6,0,14,0,0,560701,561233,3974951
10,,Montana St.,,200:00,1,21,46,4,9,18,25,64,8,23,31,10,16,11,2,16,0,0,560912,561233,3975513
11,,Wyoming,,199:41,1,20,52,7,22,8,10,55,10,20,30,11,20,10,6,21,0,0,561233,560912,3975513
11,,Wyoming,,200:00,1,28,53,6,18,9,16,71,13,32,45,19,18,4,4,14,0,0,561233,561231,3976009
10,,Wright St.,,200:00,1,22,61,7,26,10,12,61,8,15,23,10,7,8,1,18,0,0,561231,561233,3976009
11,,Eastern Wash.,,200:00,1,26,58,4,14,6,7,62,8,24,32,13,9,10,3,12,0,0,560741,561233,3976042
10,,Wyoming,,200:00,1,18,47,2,15,5,7,43,7,24,31,12,20,6,2,7,0,0,561233,560741,3976042
10,,Wyoming,,200:00,1,23,51,6,16,9,16,61,6,33,39,14,12,5,5,15,0,0,561233,560617,3976208
15,,Boise St.,,200:00,1,22,68,1,17,2,4,47,14,25,39,10,10,4,3,15,0,0,560617,561233,3976208
13,,Utah St.,,200:00,1,17,53,4,18,10,10,48,9,26,35,10,16,6,6,16,0,0,561181,561233,3976639
12,,Wyoming,,200:00,1,21,56,4,22,8,11,54,10,27,37,14,15,8,2,6,0,0,561233,561181,3976639
10,,Air Force,,200:00,1,20,47,7,14,4,6,51,7,11,18,10,12,8,3,17,0,0,561175,561233,3977058
12,,Wyoming,,200:00,1,29,47,3,7,7,13,68,10,22,32,15,11,8,2,8,0,0,561233,561175,3977058
11,,Wyoming,,200:00,1,31,59,10,29,0,0,72,6,27,33,18,7,5,8,11,0,0,561233,561070,3977630
10,,San Diego St.,,200:00,1,21,55,5,13,8,11,55,8,22,30,6,9,4,1,9,0,0,561070,561233,3977630
9,,New Mexico,,200:00,1,22,42,3,10,21,28,68,3,21,24,4,15,10,5,12,0,0,560948,561233,3978644
10,,Wyoming,,200:00,1,26,60,7,30,2,3,61,13,21,34,19,19,3,0,20,1,0,561233,560948,3978644
11,,Wyoming,,200:00,1,24,48,11,27,8,10,67,3,30,33,17,12,3,0,14,0,0,561233,560688,3979078
9,,Colorado St.,,200:00,1,22,55,9,28,10,10,63,3,22,25,11,6,4,0,14,0,0,560688,561233,3979078
11,,Wyoming,,200:00,1,22,41,3,11,19,22,66,6,20,26,13,14,8,2,12,0,0,561233,561175,3979655
12,,Air Force,,200:00,1,23,54,7,18,10,12,63,12,15,27,10,12,12,1,20,1,0,561175,561233,3979655
12,,Fresno St.,,200:00,1,18,56,3,19,8,12,47,10,19,29,3,8,8,2,17,0,0,560644,561233,3980109
12,,Wyoming,,197:07,1,27,50,8,16,7,12,69,6,30,36,12,12,3,6,17,0,0,561233,560644,3980109
10,,UNLV,,200:00,1,24,61,4,15,6,9,58,12,25,37,9,3,7,0,12,0,1,560938,561233,3980672
9,,Wyoming,,200:00,1,22,50,2,19,5,9,51,5,25,30,8,11,0,4,12,0,0,561233,560938,3980672
10,,Wyoming,,200:00,1,22,51,1,12,14,16,59,7,24,31,8,14,5,2,14,0,0,561233,560940,3981108
10,,Nevada,,200:00,1,23,56,3,9,3,7,52,11,23,34,9,17,8,1,18,0,0,560940,561233,3981108
13,,Wyoming,,200:00,1,23,61,6,22,10,15,62,16,22,38,15,11,6,3,17,0,0,561233,561181,3981675
13,,Utah St.,,200:00,1,16,41,4,12,11,16,47,4,25,29,4,17,6,6,17,1,0,561181,561233,3981675
10,,Boise St.,,200:00,1,22,55,4,13,8,10,56,8,26,34,13,10,10,4,12,0,0,560617,561233,3982285
12,,Wyoming,,200:00,1,16,48,4,13,6,8,42,6,25,31,9,18,5,5,16,0,0,561233,560617,3982285
10,,Colorado St.,,200:00,1,27,55,4,13,17,19,75,1,28,29,21,7,8,3,11,0,0,560688,561233,3983192
10,,Wyoming,,200:00,1,26,55,10,26,8,11,70,4,28,32,16,16,3,2,20,0,0,561233,560688,3983192
11,,Wyoming,,225:00,1,25,68,7,30,3,6,60,7,30,37,18,12,4,2,18,0,0,561233,560938,3983547
10,,UNLV,,225:00,1,23,62,4,19,13,18,63,11,37,48,4,14,6,7,13,0,0,560938,561233,3983547
11,,Wyoming,,200:00,1,24,55,5,19,5,6,58,4,22,26,13,10,11,2,13,0,0,561233,560948,3983796
9,,New Mexico,,200:00,1,21,51,11,25,6,7,59,8,27,35,13,17,4,1,12,0,0,560948,561233,3983796
11,,San Jose St.,,200:00,1,28,61,12,21,5,7,73,7,16,23,15,10,6,1,19,0,0,561075,561233,3984140
14,,Wyoming,,200:00,1,30,49,15,25,13,16,88,4,27,31,24,12,6,3,14,1,0,561233,561075,3984140
